timesteps,ep_rew_mean,ep_len_mean
9847,-420493.248475,901
9848,-420493.248475,901
9849,-420493.248475,901
9850,-420493.248475,901
9851,-420493.248475,901
9852,-420493.248475,901
9853,-420493.248475,901
9854,-420493.248475,901
9855,-420493.248475,901
9856,-420493.248475,901
9857,-420493.248475,901
9858,-420493.248475,901
9859,-420493.248475,901
9860,-420493.248475,901
9861,-420493.248475,901
9862,-420493.248475,901
9863,-420493.248475,901
9864,-420493.248475,901
9865,-420493.248475,901
9866,-420493.248475,901
9867,-420493.248475,901
9868,-420493.248475,901
9869,-420493.248475,901
9870,-420493.248475,901
9871,-420493.248475,901
9872,-420493.248475,901
9873,-420493.248475,901
9874,-420493.248475,901
9875,-420493.248475,901
9876,-420493.248475,901
9877,-420493.248475,901
9878,-420493.248475,901
9879,-420493.248475,901
9880,-420493.248475,901
9881,-420493.248475,901
9882,-420493.248475,901
9883,-420493.248475,901
9884,-420493.248475,901
9885,-420493.248475,901
9886,-420493.248475,901
9887,-420493.248475,901
9888,-420493.248475,901
9889,-420493.248475,901
9890,-420493.248475,901
9891,-420493.248475,901
9892,-420493.248475,901
9893,-420493.248475,901
9894,-420493.248475,901
9895,-420493.248475,901
9896,-420493.248475,901
9897,-420493.248475,901
9898,-420493.248475,901
9899,-420493.248475,901
9900,-420493.248475,901
9901,-420493.248475,901
9902,-420493.248475,901
9903,-420493.248475,901
9904,-420493.248475,901
9905,-420493.248475,901
9906,-420493.248475,901
9907,-420493.248475,901
9908,-420493.248475,901
9909,-420493.248475,901
9910,-420493.248475,901
9911,-420493.248475,901
9912,-341322.002685,901
9913,-341322.002685,901
9914,-341322.002685,901
9915,-341322.002685,901
9916,-341322.002685,901
9917,-341322.002685,901
9918,-341322.002685,901
9919,-341322.002685,901
9920,-341322.002685,901
9921,-341322.002685,901
9922,-341322.002685,901
9923,-341322.002685,901
9924,-341322.002685,901
9925,-341322.002685,901
9926,-341322.002685,901
9927,-341322.002685,901
9928,-341322.002685,901
9929,-341322.002685,901
9930,-341322.002685,901
9931,-341322.002685,901
9932,-341322.002685,901
9933,-341322.002685,901
9934,-341322.002685,901
9935,-341322.002685,901
9936,-341322.002685,901
9937,-341322.002685,901
9938,-341322.002685,901
9939,-341322.002685,901
9940,-341322.002685,901
9941,-341322.002685,901
9942,-341322.002685,901
9943,-341322.002685,901
9944,-341322.002685,901
9945,-341322.002685,901
9946,-341322.002685,901
9947,-341322.002685,901
9948,-341322.002685,901
9949,-341322.002685,901
9950,-341322.002685,901
9951,-341322.002685,901
9952,-341322.002685,901
9953,-341322.002685,901
9954,-341322.002685,901
9955,-341322.002685,901
9956,-341322.002685,901
9957,-341322.002685,901
9958,-341322.002685,901
9959,-341322.002685,901
9960,-341322.002685,901
9961,-341322.002685,901
9962,-341322.002685,901
9963,-341322.002685,901
9964,-341322.002685,901
9965,-341322.002685,901
9966,-341322.002685,901
9967,-341322.002685,901
9968,-341322.002685,901
9969,-341322.002685,901
9970,-341322.002685,901
9971,-341322.002685,901
9972,-341322.002685,901
9973,-341322.002685,901
9974,-341322.002685,901
9975,-341322.002685,901
9976,-341322.002685,901
9977,-341322.002685,901
9978,-341322.002685,901
9979,-341322.002685,901
9980,-341322.002685,901
9981,-341322.002685,901
9982,-341322.002685,901
9983,-341322.002685,901
9984,-341322.002685,901
9985,-341322.002685,901
9986,-341322.002685,901
9987,-341322.002685,901
9988,-341322.002685,901
9989,-341322.002685,901
9990,-341322.002685,901
9991,-341322.002685,901
9992,-341322.002685,901
9993,-341322.002685,901
9994,-341322.002685,901
9995,-341322.002685,901
9996,-341322.002685,901
9997,-341322.002685,901
9998,-341322.002685,901
9999,-341322.002685,901
10000,-341322.002685,901
10001,-341322.002685,901
10002,-341322.002685,901
10003,-341322.002685,901
10004,-341322.002685,901
10005,-341322.002685,901
10006,-341322.002685,901
10007,-341322.002685,901
10008,-341322.002685,901
10009,-341322.002685,901
10010,-341322.002685,901
10011,-341322.002685,901
10012,-341322.002685,901
10013,-341322.002685,901
10014,-341322.002685,901
10015,-341322.002685,901
10016,-341322.002685,901
10017,-341322.002685,901
10018,-341322.002685,901
10019,-341322.002685,901
10020,-341322.002685,901
10021,-341322.002685,901
10022,-341322.002685,901
10023,-341322.002685,901
10024,-341322.002685,901
10025,-341322.002685,901
10026,-341322.002685,901
10027,-341322.002685,901
10028,-341322.002685,901
10029,-341322.002685,901
10030,-341322.002685,901
10031,-341322.002685,901
10032,-341322.002685,901
10033,-341322.002685,901
10034,-341322.002685,901
10035,-341322.002685,901
10036,-341322.002685,901
10037,-341322.002685,901
10038,-341322.002685,901
10039,-341322.002685,901
10040,-341322.002685,901
10041,-341322.002685,901
10042,-341322.002685,901
10043,-341322.002685,901
10044,-341322.002685,901
10045,-341322.002685,901
10046,-341322.002685,901
10047,-341322.002685,901
10048,-341322.002685,901
10049,-341322.002685,901
10050,-341322.002685,901
10051,-341322.002685,901
10052,-341322.002685,901
10053,-341322.002685,901
10054,-341322.002685,901
10055,-341322.002685,901
10056,-341322.002685,901
10057,-341322.002685,901
10058,-341322.002685,901
10059,-341322.002685,901
10060,-341322.002685,901
10061,-341322.002685,901
10062,-341322.002685,901
10063,-341322.002685,901
10064,-341322.002685,901
10065,-341322.002685,901
10066,-341322.002685,901
10067,-341322.002685,901
10068,-341322.002685,901
10069,-341322.002685,901
10070,-341322.002685,901
10071,-341322.002685,901
10072,-341322.002685,901
10073,-341322.002685,901
10074,-341322.002685,901
10075,-341322.002685,901
10076,-341322.002685,901
10077,-341322.002685,901
10078,-341322.002685,901
10079,-341322.002685,901
10080,-341322.002685,901
10081,-341322.002685,901
10082,-341322.002685,901
10083,-341322.002685,901
10084,-341322.002685,901
10085,-341322.002685,901
10086,-341322.002685,901
10087,-341322.002685,901
10088,-341322.002685,901
10089,-341322.002685,901
10090,-341322.002685,901
10091,-341322.002685,901
10092,-341322.002685,901
10093,-341322.002685,901
10094,-341322.002685,901
10095,-341322.002685,901
10096,-341322.002685,901
10097,-341322.002685,901
10098,-341322.002685,901
10099,-341322.002685,901
10100,-341322.002685,901
10101,-341322.002685,901
10102,-341322.002685,901
10103,-341322.002685,901
10104,-341322.002685,901
10105,-341322.002685,901
10106,-341322.002685,901
10107,-341322.002685,901
10108,-341322.002685,901
10109,-341322.002685,901
10110,-341322.002685,901
10111,-341322.002685,901
10112,-341322.002685,901
10113,-341322.002685,901
10114,-341322.002685,901
10115,-341322.002685,901
10116,-341322.002685,901
10117,-341322.002685,901
10118,-341322.002685,901
10119,-341322.002685,901
10120,-341322.002685,901
10121,-341322.002685,901
10122,-341322.002685,901
10123,-341322.002685,901
10124,-341322.002685,901
10125,-341322.002685,901
10126,-341322.002685,901
10127,-341322.002685,901
10128,-341322.002685,901
10129,-341322.002685,901
10130,-341322.002685,901
10131,-341322.002685,901
10132,-341322.002685,901
10133,-341322.002685,901
10134,-341322.002685,901
10135,-341322.002685,901
10136,-341322.002685,901
10137,-341322.002685,901
10138,-341322.002685,901
10139,-341322.002685,901
10140,-341322.002685,901
10141,-341322.002685,901
10142,-341322.002685,901
10143,-341322.002685,901
10144,-341322.002685,901
10145,-341322.002685,901
10146,-341322.002685,901
10147,-341322.002685,901
10148,-341322.002685,901
10149,-341322.002685,901
10150,-341322.002685,901
10151,-341322.002685,901
10152,-341322.002685,901
10153,-341322.002685,901
10154,-341322.002685,901
10155,-341322.002685,901
10156,-341322.002685,901
10157,-341322.002685,901
10158,-341322.002685,901
10159,-341322.002685,901
10160,-341322.002685,901
10161,-341322.002685,901
10162,-341322.002685,901
10163,-341322.002685,901
10164,-341322.002685,901
10165,-341322.002685,901
10166,-341322.002685,901
10167,-341322.002685,901
10168,-341322.002685,901
10169,-341322.002685,901
10170,-341322.002685,901
10171,-341322.002685,901
10172,-341322.002685,901
10173,-341322.002685,901
10174,-341322.002685,901
10175,-341322.002685,901
10176,-341322.002685,901
10177,-341322.002685,901
10178,-341322.002685,901
10179,-341322.002685,901
10180,-341322.002685,901
10181,-341322.002685,901
10182,-341322.002685,901
10183,-341322.002685,901
10184,-341322.002685,901
10185,-341322.002685,901
10186,-341322.002685,901
10187,-341322.002685,901
10188,-341322.002685,901
10189,-341322.002685,901
10190,-341322.002685,901
10191,-341322.002685,901
10192,-341322.002685,901
10193,-341322.002685,901
10194,-341322.002685,901
10195,-341322.002685,901
10196,-341322.002685,901
10197,-341322.002685,901
10198,-341322.002685,901
10199,-341322.002685,901
10200,-341322.002685,901
10201,-341322.002685,901
10202,-341322.002685,901
10203,-341322.002685,901
10204,-341322.002685,901
10205,-341322.002685,901
10206,-341322.002685,901
10207,-341322.002685,901
10208,-341322.002685,901
10209,-341322.002685,901
10210,-341322.002685,901
10211,-341322.002685,901
10212,-341322.002685,901
10213,-341322.002685,901
10214,-341322.002685,901
10215,-341322.002685,901
10216,-341322.002685,901
10217,-341322.002685,901
10218,-341322.002685,901
10219,-341322.002685,901
10220,-341322.002685,901
10221,-341322.002685,901
10222,-341322.002685,901
10223,-341322.002685,901
10224,-341322.002685,901
10225,-341322.002685,901
10226,-341322.002685,901
10227,-341322.002685,901
10228,-341322.002685,901
10229,-341322.002685,901
10230,-341322.002685,901
10231,-341322.002685,901
10232,-341322.002685,901
10233,-341322.002685,901
10234,-341322.002685,901
10235,-341322.002685,901
10236,-341322.002685,901
10237,-341322.002685,901
10238,-341322.002685,901
10239,-341322.002685,901
10240,-341322.002685,901
10241,-341322.002685,901
10242,-341322.002685,901
10243,-341322.002685,901
10244,-341322.002685,901
10245,-341322.002685,901
10246,-341322.002685,901
10247,-341322.002685,901
10248,-341322.002685,901
10249,-341322.002685,901
10250,-341322.002685,901
10251,-341322.002685,901
10252,-341322.002685,901
10253,-341322.002685,901
10254,-341322.002685,901
10255,-341322.002685,901
10256,-341322.002685,901
10257,-341322.002685,901
10258,-341322.002685,901
10259,-341322.002685,901
10260,-341322.002685,901
10261,-341322.002685,901
10262,-341322.002685,901
10263,-341322.002685,901
10264,-341322.002685,901
10265,-341322.002685,901
10266,-341322.002685,901
10267,-341322.002685,901
10268,-341322.002685,901
10269,-341322.002685,901
10270,-341322.002685,901
10271,-341322.002685,901
10272,-341322.002685,901
10273,-341322.002685,901
10274,-341322.002685,901
10275,-341322.002685,901
10276,-341322.002685,901
10277,-341322.002685,901
10278,-341322.002685,901
10279,-341322.002685,901
10280,-341322.002685,901
10281,-341322.002685,901
10282,-341322.002685,901
10283,-341322.002685,901
10284,-341322.002685,901
10285,-341322.002685,901
10286,-341322.002685,901
10287,-341322.002685,901
10288,-341322.002685,901
10289,-341322.002685,901
10290,-341322.002685,901
10291,-341322.002685,901
10292,-341322.002685,901
10293,-341322.002685,901
10294,-341322.002685,901
10295,-341322.002685,901
10296,-341322.002685,901
10297,-341322.002685,901
10298,-341322.002685,901
10299,-341322.002685,901
10300,-341322.002685,901
10301,-341322.002685,901
10302,-341322.002685,901
10303,-341322.002685,901
10304,-341322.002685,901
10305,-341322.002685,901
10306,-341322.002685,901
10307,-341322.002685,901
10308,-341322.002685,901
10309,-341322.002685,901
10310,-341322.002685,901
10311,-341322.002685,901
10312,-341322.002685,901
10313,-341322.002685,901
10314,-341322.002685,901
10315,-341322.002685,901
10316,-341322.002685,901
10317,-341322.002685,901
10318,-341322.002685,901
10319,-341322.002685,901
10320,-341322.002685,901
10321,-341322.002685,901
10322,-341322.002685,901
10323,-341322.002685,901
10324,-341322.002685,901
10325,-341322.002685,901
10326,-341322.002685,901
10327,-341322.002685,901
10328,-341322.002685,901
10329,-341322.002685,901
10330,-341322.002685,901
10331,-341322.002685,901
10332,-341322.002685,901
10333,-341322.002685,901
10334,-341322.002685,901
10335,-341322.002685,901
10336,-341322.002685,901
10337,-341322.002685,901
10338,-341322.002685,901
10339,-341322.002685,901
10340,-341322.002685,901
10341,-341322.002685,901
10342,-341322.002685,901
10343,-341322.002685,901
10344,-341322.002685,901
10345,-341322.002685,901
10346,-341322.002685,901
10347,-341322.002685,901
10348,-341322.002685,901
10349,-341322.002685,901
10350,-341322.002685,901
10351,-341322.002685,901
10352,-341322.002685,901
10353,-341322.002685,901
10354,-341322.002685,901
10355,-341322.002685,901
10356,-341322.002685,901
10357,-341322.002685,901
10358,-341322.002685,901
10359,-341322.002685,901
10360,-341322.002685,901
10361,-341322.002685,901
10362,-341322.002685,901
10363,-341322.002685,901
10364,-341322.002685,901
10365,-341322.002685,901
10366,-341322.002685,901
10367,-341322.002685,901
10368,-341322.002685,901
10369,-341322.002685,901
10370,-341322.002685,901
10371,-341322.002685,901
10372,-341322.002685,901
10373,-341322.002685,901
10374,-341322.002685,901
10375,-341322.002685,901
10376,-341322.002685,901
10377,-341322.002685,901
10378,-341322.002685,901
10379,-341322.002685,901
10380,-341322.002685,901
10381,-341322.002685,901
10382,-341322.002685,901
10383,-341322.002685,901
10384,-341322.002685,901
10385,-341322.002685,901
10386,-341322.002685,901
10387,-341322.002685,901
10388,-341322.002685,901
10389,-341322.002685,901
10390,-341322.002685,901
10391,-341322.002685,901
10392,-341322.002685,901
10393,-341322.002685,901
10394,-341322.002685,901
10395,-341322.002685,901
10396,-341322.002685,901
10397,-341322.002685,901
10398,-341322.002685,901
10399,-341322.002685,901
10400,-341322.002685,901
10401,-341322.002685,901
10402,-341322.002685,901
10403,-341322.002685,901
10404,-341322.002685,901
10405,-341322.002685,901
10406,-341322.002685,901
10407,-341322.002685,901
10408,-341322.002685,901
10409,-341322.002685,901
10410,-341322.002685,901
10411,-341322.002685,901
10412,-341322.002685,901
10413,-341322.002685,901
10414,-341322.002685,901
10415,-341322.002685,901
10416,-341322.002685,901
10417,-341322.002685,901
10418,-341322.002685,901
10419,-341322.002685,901
10420,-341322.002685,901
10421,-341322.002685,901
10422,-341322.002685,901
10423,-341322.002685,901
10424,-341322.002685,901
10425,-341322.002685,901
10426,-341322.002685,901
10427,-341322.002685,901
10428,-341322.002685,901
10429,-341322.002685,901
10430,-341322.002685,901
10431,-341322.002685,901
10432,-341322.002685,901
10433,-341322.002685,901
10434,-341322.002685,901
10435,-341322.002685,901
10436,-341322.002685,901
10437,-341322.002685,901
10438,-341322.002685,901
10439,-341322.002685,901
10440,-341322.002685,901
10441,-341322.002685,901
10442,-341322.002685,901
10443,-341322.002685,901
10444,-341322.002685,901
10445,-341322.002685,901
10446,-341322.002685,901
10447,-341322.002685,901
10448,-341322.002685,901
10449,-341322.002685,901
10450,-341322.002685,901
10451,-341322.002685,901
10452,-341322.002685,901
10453,-341322.002685,901
10454,-341322.002685,901
10455,-341322.002685,901
10456,-341322.002685,901
10457,-341322.002685,901
10458,-341322.002685,901
10459,-341322.002685,901
10460,-341322.002685,901
10461,-341322.002685,901
10462,-341322.002685,901
10463,-341322.002685,901
10464,-341322.002685,901
10465,-341322.002685,901
10466,-341322.002685,901
10467,-341322.002685,901
10468,-341322.002685,901
10469,-341322.002685,901
10470,-341322.002685,901
10471,-341322.002685,901
10472,-341322.002685,901
10473,-341322.002685,901
10474,-341322.002685,901
10475,-341322.002685,901
10476,-341322.002685,901
10477,-341322.002685,901
10478,-341322.002685,901
10479,-341322.002685,901
10480,-341322.002685,901
10481,-341322.002685,901
10482,-341322.002685,901
10483,-341322.002685,901
10484,-341322.002685,901
10485,-341322.002685,901
10486,-341322.002685,901
10487,-341322.002685,901
10488,-341322.002685,901
10489,-341322.002685,901
10490,-341322.002685,901
10491,-341322.002685,901
10492,-341322.002685,901
10493,-341322.002685,901
10494,-341322.002685,901
10495,-341322.002685,901
10496,-341322.002685,901
10497,-341322.002685,901
10498,-341322.002685,901
10499,-341322.002685,901
10500,-341322.002685,901
10501,-341322.002685,901
10502,-341322.002685,901
10503,-341322.002685,901
10504,-341322.002685,901
10505,-341322.002685,901
10506,-341322.002685,901
10507,-341322.002685,901
10508,-341322.002685,901
10509,-341322.002685,901
10510,-341322.002685,901
10511,-341322.002685,901
10512,-341322.002685,901
10513,-341322.002685,901
10514,-341322.002685,901
10515,-341322.002685,901
10516,-341322.002685,901
10517,-341322.002685,901
10518,-341322.002685,901
10519,-341322.002685,901
10520,-341322.002685,901
10521,-341322.002685,901
10522,-341322.002685,901
10523,-341322.002685,901
10524,-341322.002685,901
10525,-341322.002685,901
10526,-341322.002685,901
10527,-341322.002685,901
10528,-341322.002685,901
10529,-341322.002685,901
10530,-341322.002685,901
10531,-341322.002685,901
10532,-341322.002685,901
10533,-341322.002685,901
10534,-341322.002685,901
10535,-341322.002685,901
10536,-341322.002685,901
10537,-341322.002685,901
10538,-341322.002685,901
10539,-341322.002685,901
10540,-341322.002685,901
10541,-341322.002685,901
10542,-341322.002685,901
10543,-341322.002685,901
10544,-341322.002685,901
10545,-341322.002685,901
10546,-341322.002685,901
10547,-341322.002685,901
10548,-341322.002685,901
10549,-341322.002685,901
10550,-341322.002685,901
10551,-341322.002685,901
10552,-341322.002685,901
10553,-341322.002685,901
10554,-341322.002685,901
10555,-341322.002685,901
10556,-341322.002685,901
10557,-341322.002685,901
10558,-341322.002685,901
10559,-341322.002685,901
10560,-341322.002685,901
10561,-341322.002685,901
10562,-341322.002685,901
10563,-341322.002685,901
10564,-341322.002685,901
10565,-341322.002685,901
10566,-341322.002685,901
10567,-341322.002685,901
10568,-341322.002685,901
10569,-341322.002685,901
10570,-341322.002685,901
10571,-341322.002685,901
10572,-341322.002685,901
10573,-341322.002685,901
10574,-341322.002685,901
10575,-341322.002685,901
10576,-341322.002685,901
10577,-341322.002685,901
10578,-341322.002685,901
10579,-341322.002685,901
10580,-341322.002685,901
10581,-341322.002685,901
10582,-341322.002685,901
10583,-341322.002685,901
10584,-341322.002685,901
10585,-341322.002685,901
10586,-341322.002685,901
10587,-341322.002685,901
10588,-341322.002685,901
10589,-341322.002685,901
10590,-341322.002685,901
10591,-341322.002685,901
10592,-341322.002685,901
10593,-341322.002685,901
10594,-341322.002685,901
10595,-341322.002685,901
10596,-341322.002685,901
10597,-341322.002685,901
10598,-341322.002685,901
10599,-341322.002685,901
10600,-341322.002685,901
10601,-341322.002685,901
10602,-341322.002685,901
10603,-341322.002685,901
10604,-341322.002685,901
10605,-341322.002685,901
10606,-341322.002685,901
10607,-341322.002685,901
10608,-341322.002685,901
10609,-341322.002685,901
10610,-341322.002685,901
10611,-341322.002685,901
10612,-341322.002685,901
10613,-341322.002685,901
10614,-341322.002685,901
10615,-341322.002685,901
10616,-341322.002685,901
10617,-341322.002685,901
10618,-341322.002685,901
10619,-341322.002685,901
10620,-341322.002685,901
10621,-341322.002685,901
10622,-341322.002685,901
10623,-341322.002685,901
10624,-341322.002685,901
10625,-341322.002685,901
10626,-341322.002685,901
10627,-341322.002685,901
10628,-341322.002685,901
10629,-341322.002685,901
10630,-341322.002685,901
10631,-341322.002685,901
10632,-341322.002685,901
10633,-341322.002685,901
10634,-341322.002685,901
10635,-341322.002685,901
10636,-341322.002685,901
10637,-341322.002685,901
10638,-341322.002685,901
10639,-341322.002685,901
10640,-341322.002685,901
10641,-341322.002685,901
10642,-341322.002685,901
10643,-341322.002685,901
10644,-341322.002685,901
10645,-341322.002685,901
10646,-341322.002685,901
10647,-341322.002685,901
10648,-341322.002685,901
10649,-341322.002685,901
10650,-341322.002685,901
10651,-341322.002685,901
10652,-341322.002685,901
10653,-341322.002685,901
10654,-341322.002685,901
10655,-341322.002685,901
10656,-341322.002685,901
10657,-341322.002685,901
10658,-341322.002685,901
10659,-341322.002685,901
10660,-341322.002685,901
10661,-341322.002685,901
10662,-341322.002685,901
10663,-341322.002685,901
10664,-341322.002685,901
10665,-341322.002685,901
10666,-341322.002685,901
10667,-341322.002685,901
10668,-341322.002685,901
10669,-341322.002685,901
10670,-341322.002685,901
10671,-341322.002685,901
10672,-341322.002685,901
10673,-341322.002685,901
10674,-341322.002685,901
10675,-341322.002685,901
10676,-341322.002685,901
10677,-341322.002685,901
10678,-341322.002685,901
10679,-341322.002685,901
10680,-341322.002685,901
10681,-341322.002685,901
10682,-341322.002685,901
10683,-341322.002685,901
10684,-341322.002685,901
10685,-341322.002685,901
10686,-341322.002685,901
10687,-341322.002685,901
10688,-341322.002685,901
10689,-341322.002685,901
10690,-341322.002685,901
10691,-341322.002685,901
10692,-341322.002685,901
10693,-341322.002685,901
10694,-341322.002685,901
10695,-341322.002685,901
10696,-341322.002685,901
10697,-341322.002685,901
10698,-341322.002685,901
10699,-341322.002685,901
10700,-341322.002685,901
10701,-341322.002685,901
10702,-341322.002685,901
10703,-341322.002685,901
10704,-341322.002685,901
10705,-341322.002685,901
10706,-341322.002685,901
10707,-341322.002685,901
10708,-341322.002685,901
10709,-341322.002685,901
10710,-341322.002685,901
10711,-341322.002685,901
10712,-341322.002685,901
10713,-341322.002685,901
10714,-341322.002685,901
10715,-341322.002685,901
10716,-341322.002685,901
10717,-341322.002685,901
10718,-341322.002685,901
10719,-341322.002685,901
10720,-341322.002685,901
10721,-341322.002685,901
10722,-341322.002685,901
10723,-341322.002685,901
10724,-341322.002685,901
10725,-341322.002685,901
10726,-341322.002685,901
10727,-341322.002685,901
10728,-341322.002685,901
10729,-341322.002685,901
10730,-341322.002685,901
10731,-341322.002685,901
10732,-341322.002685,901
10733,-341322.002685,901
10734,-341322.002685,901
10735,-341322.002685,901
10736,-341322.002685,901
10737,-341322.002685,901
10738,-341322.002685,901
10739,-341322.002685,901
10740,-341322.002685,901
10741,-341322.002685,901
10742,-341322.002685,901
10743,-341322.002685,901
10744,-341322.002685,901
10745,-341322.002685,901
10746,-341322.002685,901
10747,-341322.002685,901
10748,-341322.002685,901
10749,-341322.002685,901
10750,-341322.002685,901
10751,-341322.002685,901
10752,-341322.002685,901
10753,-341322.002685,901
10754,-341322.002685,901
10755,-341322.002685,901
10756,-341322.002685,901
10757,-341322.002685,901
10758,-341322.002685,901
10759,-341322.002685,901
10760,-341322.002685,901
10761,-341322.002685,901
10762,-341322.002685,901
10763,-341322.002685,901
10764,-341322.002685,901
10765,-341322.002685,901
10766,-341322.002685,901
10767,-341322.002685,901
10768,-341322.002685,901
10769,-341322.002685,901
10770,-341322.002685,901
10771,-341322.002685,901
10772,-341322.002685,901
10773,-341322.002685,901
10774,-341322.002685,901
10775,-341322.002685,901
10776,-341322.002685,901
10777,-341322.002685,901
10778,-341322.002685,901
10779,-341322.002685,901
10780,-341322.002685,901
10781,-341322.002685,901
10782,-341322.002685,901
10783,-341322.002685,901
10784,-341322.002685,901
10785,-341322.002685,901
10786,-341322.002685,901
10787,-341322.002685,901
10788,-341322.002685,901
10789,-341322.002685,901
10790,-341322.002685,901
10791,-341322.002685,901
10792,-341322.002685,901
10793,-341322.002685,901
10794,-341322.002685,901
10795,-341322.002685,901
10796,-341322.002685,901
10797,-341322.002685,901
10798,-341322.002685,901
10799,-341322.002685,901
10800,-341322.002685,901
10801,-341322.002685,901
10802,-341322.002685,901
10803,-341322.002685,901
10804,-341322.002685,901
10805,-341322.002685,901
10806,-341322.002685,901
10807,-341322.002685,901
10808,-341322.002685,901
10809,-341322.002685,901
10810,-341322.002685,901
10811,-341322.002685,901
10812,-341322.002685,901
10813,-701594.286578,901
10814,-701594.286578,901
10815,-701594.286578,901
10816,-701594.286578,901
10817,-701594.286578,901
10818,-701594.286578,901
10819,-701594.286578,901
10820,-701594.286578,901
10821,-701594.286578,901
10822,-701594.286578,901
10823,-701594.286578,901
10824,-701594.286578,901
10825,-701594.286578,901
10826,-701594.286578,901
10827,-701594.286578,901
10828,-701594.286578,901
10829,-701594.286578,901
10830,-701594.286578,901
10831,-701594.286578,901
10832,-701594.286578,901
10833,-701594.286578,901
10834,-701594.286578,901
10835,-701594.286578,901
10836,-701594.286578,901
10837,-701594.286578,901
10838,-701594.286578,901
10839,-701594.286578,901
10840,-701594.286578,901
10841,-701594.286578,901
10842,-701594.286578,901
10843,-701594.286578,901
10844,-701594.286578,901
10845,-701594.286578,901
10846,-701594.286578,901
10847,-701594.286578,901
10848,-701594.286578,901
10849,-701594.286578,901
10850,-701594.286578,901
10851,-701594.286578,901
10852,-701594.286578,901
10853,-701594.286578,901
10854,-701594.286578,901
10855,-701594.286578,901
10856,-701594.286578,901
10857,-701594.286578,901
10858,-701594.286578,901
10859,-701594.286578,901
10860,-701594.286578,901
10861,-701594.286578,901
10862,-701594.286578,901
10863,-701594.286578,901
10864,-701594.286578,901
10865,-701594.286578,901
10866,-701594.286578,901
10867,-701594.286578,901
10868,-701594.286578,901
10869,-701594.286578,901
10870,-701594.286578,901
10871,-701594.286578,901
10872,-701594.286578,901
10873,-701594.286578,901
10874,-701594.286578,901
10875,-701594.286578,901
10876,-701594.286578,901
10877,-701594.286578,901
10878,-701594.286578,901
10879,-701594.286578,901
10880,-701594.286578,901
10881,-701594.286578,901
10882,-701594.286578,901
10883,-701594.286578,901
10884,-701594.286578,901
10885,-701594.286578,901
10886,-701594.286578,901
10887,-701594.286578,901
10888,-701594.286578,901
10889,-701594.286578,901
10890,-701594.286578,901
10891,-701594.286578,901
10892,-701594.286578,901
10893,-701594.286578,901
10894,-701594.286578,901
10895,-701594.286578,901
10896,-701594.286578,901
10897,-701594.286578,901
10898,-701594.286578,901
10899,-701594.286578,901
10900,-701594.286578,901
10901,-701594.286578,901
10902,-701594.286578,901
10903,-701594.286578,901
10904,-701594.286578,901
10905,-701594.286578,901
10906,-701594.286578,901
10907,-701594.286578,901
10908,-701594.286578,901
10909,-701594.286578,901
10910,-701594.286578,901
10911,-701594.286578,901
10912,-701594.286578,901
10913,-701594.286578,901
10914,-701594.286578,901
10915,-701594.286578,901
10916,-701594.286578,901
10917,-701594.286578,901
10918,-701594.286578,901
10919,-701594.286578,901
10920,-701594.286578,901
10921,-701594.286578,901
10922,-701594.286578,901
10923,-701594.286578,901
10924,-701594.286578,901
10925,-701594.286578,901
10926,-701594.286578,901
10927,-701594.286578,901
10928,-701594.286578,901
10929,-701594.286578,901
10930,-701594.286578,901
10931,-701594.286578,901
10932,-701594.286578,901
10933,-701594.286578,901
10934,-701594.286578,901
10935,-701594.286578,901
10936,-701594.286578,901
10937,-701594.286578,901
10938,-701594.286578,901
10939,-701594.286578,901
10940,-701594.286578,901
10941,-701594.286578,901
10942,-701594.286578,901
10943,-701594.286578,901
10944,-701594.286578,901
10945,-701594.286578,901
10946,-701594.286578,901
10947,-701594.286578,901
10948,-701594.286578,901
10949,-701594.286578,901
10950,-701594.286578,901
10951,-701594.286578,901
10952,-701594.286578,901
10953,-701594.286578,901
10954,-701594.286578,901
10955,-701594.286578,901
10956,-701594.286578,901
10957,-701594.286578,901
10958,-701594.286578,901
10959,-701594.286578,901
10960,-701594.286578,901
10961,-701594.286578,901
10962,-701594.286578,901
10963,-701594.286578,901
10964,-701594.286578,901
10965,-701594.286578,901
10966,-701594.286578,901
10967,-701594.286578,901
10968,-701594.286578,901
10969,-701594.286578,901
10970,-701594.286578,901
10971,-701594.286578,901
10972,-701594.286578,901
10973,-701594.286578,901
10974,-701594.286578,901
10975,-701594.286578,901
10976,-701594.286578,901
10977,-701594.286578,901
10978,-701594.286578,901
10979,-701594.286578,901
10980,-701594.286578,901
10981,-701594.286578,901
10982,-701594.286578,901
10983,-701594.286578,901
10984,-701594.286578,901
10985,-701594.286578,901
10986,-701594.286578,901
10987,-701594.286578,901
10988,-701594.286578,901
10989,-701594.286578,901
10990,-701594.286578,901
10991,-701594.286578,901
10992,-701594.286578,901
10993,-701594.286578,901
10994,-701594.286578,901
10995,-701594.286578,901
10996,-701594.286578,901
10997,-701594.286578,901
10998,-701594.286578,901
10999,-701594.286578,901
11000,-701594.286578,901
11001,-701594.286578,901
11002,-701594.286578,901
11003,-701594.286578,901
11004,-701594.286578,901
11005,-701594.286578,901
11006,-701594.286578,901
11007,-701594.286578,901
11008,-701594.286578,901
11009,-701594.286578,901
11010,-701594.286578,901
